id,name,domain,category_vi,latitude,longitude,address,district,description,search_text
DIA_LS00014,Nha Nghi TVT,Du lịch,homestay,21.5761216,106.5026757,"Quốc Lộ 1, Thị Trấn Chi Lăng, Chi Lăng, Lạng Sơn, 25714",TP. Lạng Sơn,Nha Nghi TVT là homestay tại TP. Lạng Sơn.,Nha Nghi TVT Du lịch homestay TP. Lạng Sơn
DIA_LS00015,Nhà khách huyện Hữu Lũng,Du lịch,homestay,21.5059406,106.3456538,"Đường 19 Tháng 8, Hữu Lũng, Lạng Sơn, 25606",TP. Lạng Sơn,Nhà khách huyện Hữu Lũng là homestay tại TP. Lạng Sơn.,Nhà khách huyện Hữu Lũng Du lịch homestay TP. Lạng Sơn
DIA_LS00016,Chợ Mẹt,Du lịch,chợ,21.5077954,106.346572,"70 Đường Chi Lăng, Hữu Lũng, Lạng Sơn, 25606",TP. Lạng Sơn,Chợ Mẹt là chợ tại TP. Lạng Sơn.,Chợ Mẹt Du lịch chợ TP. Lạng Sơn
DIA_LS00017,Động Tam Thanh,Du lịch,địa điểm du lịch,21.8555666,106.7467985,"Đường Ngô Thì Sỹ, Tam Thanh, Lạng Sơn, 25110",TP. Lạng Sơn,Động Tam Thanh là địa điểm du lịch tại TP. Lạng Sơn.,Động Tam Thanh Du lịch địa điểm du lịch TP. Lạng Sơn
DIA_LS00018,Thức ăn tốt nhất trong thành phố,Ẩm thực,nhà hàng,21.9516155,106.3753061,"Đường Quốc Lộ 1B, Bình Gia, Lạng Sơn, 25407",TP. Lạng Sơn,Thức ăn tốt nhất trong thành phố là nhà hàng tại TP. Lạng Sơn.,Thức ăn tốt nhất trong thành phố Ẩm thực nhà hàng TP. Lạng Sơn
DIA_LS00019,Suoi Mon Nam,Du lịch,địa điểm du lịch,21.8178943,106.1842357,"Chiến Thắng, Bắc Sơn, Lạng Sơn",TP. Lạng Sơn,Suoi Mon Nam là địa điểm du lịch tại TP. Lạng Sơn.,Suoi Mon Nam Du lịch địa điểm du lịch TP. Lạng Sơn
DIA_LS00020,Nhà nghỉ Hương Sơn,Du lịch,khách sạn,21.8498308,106.9177638,"Đường Tỉnh Lộ 241, Công Sơn, Cao Lộc, Lạng Sơn, 25176",TP. Lạng Sơn,Nhà nghỉ Hương Sơn là khách sạn tại TP. Lạng Sơn.,Nhà nghỉ Hương Sơn Du lịch khách sạn TP. Lạng Sơn
DIA_LS00021,Khu du lịch Mẫu Sơn,Du lịch,địa điểm du lịch,21.8496889,106.9172341,"Đường Tỉnh Lộ 241, Công Sơn, Cao Lộc, Lạng Sơn, 25176",TP. Lạng Sơn,Khu du lịch Mẫu Sơn là địa điểm du lịch tại TP. Lạng Sơn.,Khu du lịch Mẫu Sơn Du lịch địa điểm du lịch TP. Lạng Sơn
DIA_LS00022,Cá hồi Mẫu Sơn,Du lịch,địa điểm du lịch,21.8449662,106.9219172,"Mẫu Sơn, Lộc Bình, Lạng Sơn",TP. Lạng Sơn,Cá hồi Mẫu Sơn là địa điểm du lịch tại TP. Lạng Sơn.,Cá hồi Mẫu Sơn Du lịch địa điểm du lịch TP. Lạng Sơn
DIA_LS00023,Bống caf3,Ẩm thực,quán cà phê,21.9011002,106.3322629,"Đường Văn Cao, Xã Bắc Sơn, Bắc Sơn, Lạng Sơn, 25457",TP. Lạng Sơn,Bống caf3 là quán cà phê tại TP. Lạng Sơn.,Bống caf3 Ẩm thực quán cà phê TP. Lạng Sơn
DIA_LS00024,Ngoan Có Tiếng,Ẩm thực,nhà hàng,21.4862359,106.3293615,"Minh Sơn, Hữu Lũng, Lạng Sơn",TP. Lạng Sơn,Ngoan Có Tiếng là nhà hàng tại TP. Lạng Sơn.,Ngoan Có Tiếng Ẩm thực nhà hàng TP. Lạng Sơn
DIA_LS00025,white hotel,Du lịch,khách sạn,21.8586716,106.7537769,"41 Đường Lê Hồng Phong, Tam Thanh, Lạng Sơn, 25110",TP. Lạng Sơn,white hotel là khách sạn tại TP. Lạng Sơn.,white hotel Du lịch khách sạn TP. Lạng Sơn
DIA_LS00026,Dương Công Chích Homestay,Du lịch,homestay,21.9086921,106.3414409,"Xã Bắc Sơn, Bắc Sơn, Lạng Sơn",TP. Lạng Sơn,Dương Công Chích Homestay là homestay tại TP. Lạng Sơn.,Dương Công Chích Homestay Du lịch homestay TP. Lạng Sơn
