id,name,domain,category_vi,latitude,longitude,address,district,province_new,description,search_text
TN_00189,Quán Vườn Tràm,Ẩm thực,quán cà phê,11.2926361,106.1345928,"Rửa Xe - Sửa Xe Xinh, 52 Đường An Dương Vương, Long Thành Bắc, Hòa Thành, Tây Ninh, 80607",Hòa Thành,Tây Ninh,"Quán Vườn Tràm là quán cà phê tại Hòa Thành, Tây Ninh.",Quán Vườn Tràm Ẩm thực quán cà phê Hòa Thành Tây Ninh
TN_00190,Cà phê Hoa Cau,Ẩm thực,quán cà phê,11.2935371,106.1340643,"28 Đường An Dương Vương, Long Thành Bắc, Hòa Thành, Tây Ninh, 80607",Hòa Thành,Tây Ninh,"Cà phê Hoa Cau là quán cà phê tại Hòa Thành, Tây Ninh.",Cà phê Hoa Cau Ẩm thực quán cà phê Hòa Thành Tây Ninh
TN_00191,Quán cà phê 126,Ẩm thực,quán cà phê,11.2914002,106.1333569,"64 Đường Số 5, Long Thành Bắc, Hòa Thành, Tây Ninh, 80607",Hòa Thành,Tây Ninh,"Quán cà phê 126 là quán cà phê tại Hòa Thành, Tây Ninh.",Quán cà phê 126 Ẩm thực quán cà phê Hòa Thành Tây Ninh
TN_00192,Quán cà phê Thế Đăng,Ẩm thực,quán cà phê,11.2927158,106.1366825,"Đường Số 1, Long Thành Bắc, Hòa Thành, Tây Ninh, 80607",Hòa Thành,Tây Ninh,"Quán cà phê Thế Đăng là quán cà phê tại Hòa Thành, Tây Ninh.",Quán cà phê Thế Đăng Ẩm thực quán cà phê Hòa Thành Tây Ninh
TN_00193,Quán số 1,Ẩm thực,quán cà phê,11.2912806,106.1364548,"Đường Số 15, Long Thành Bắc, Hòa Thành, Tây Ninh, 80607",Hòa Thành,Tây Ninh,"Quán số 1 là quán cà phê tại Hòa Thành, Tây Ninh.",Quán số 1 Ẩm thực quán cà phê Hòa Thành Tây Ninh
TN_00194,Quán cà phê Tuyết Mai,Ẩm thực,quán cà phê,11.2928594,106.1378371,"Đường Số 7, Long Thành Bắc, Hòa Thành, Tây Ninh, 80607",Hòa Thành,Tây Ninh,"Quán cà phê Tuyết Mai là quán cà phê tại Hòa Thành, Tây Ninh.",Quán cà phê Tuyết Mai Ẩm thực quán cà phê Hòa Thành Tây Ninh
TN_00195,Trà Sữa,Ẩm thực,quán cà phê,11.3269486,106.1290235,"Ninh Thạnh, Tây Ninh",Tây Ninh,Tây Ninh,"Trà Sữa là quán cà phê tại Tây Ninh, Tây Ninh.",Trà Sữa Ẩm thực quán cà phê Tây Ninh Tây Ninh
TN_00196,Tiệm Bánh Kim Anh,Ẩm thực,nhà hàng,11.3262198,106.1300003,"362 Đường Điện Biên Phủ, Ninh Thạnh, Tây Ninh, 80111",Tây Ninh,Tây Ninh,"Tiệm Bánh Kim Anh là nhà hàng tại Tây Ninh, Tây Ninh.",Tiệm Bánh Kim Anh Ẩm thực nhà hàng Tây Ninh Tây Ninh
TN_00197,Cà phê Susu,Ẩm thực,quán cà phê,11.3259561,106.1300428,"368 Đường Điện Biên Phủ, Ninh Thạnh, Tây Ninh, 80111",Tây Ninh,Tây Ninh,"Cà phê Susu là quán cà phê tại Tây Ninh, Tây Ninh.",Cà phê Susu Ẩm thực quán cà phê Tây Ninh Tây Ninh
TN_00198,Phở Thủy,Ẩm thực,quán thức ăn nhanh,10.8941803,106.3083748,"Tỉnh Lộ 822, Đông Thành, Đức Huệ, Long An, 82806",Đức Huệ,Tây Ninh,"Phở Thủy là quán thức ăn nhanh tại Đức Huệ, Tây Ninh.",Phở Thủy Ẩm thực quán thức ăn nhanh Đức Huệ Tây Ninh
TN_00199,Công viên Mũi Dùi,Du lịch,công viên,10.8949283,106.3083158,"Tỉnh Lộ 822, Đông Thành, Đức Huệ, Long An, 82806",Đức Huệ,Tây Ninh,"Công viên Mũi Dùi là công viên tại Đức Huệ, Tây Ninh.",Công viên Mũi Dùi Du lịch công viên Đức Huệ Tây Ninh
TN_00200,Thế Giới Di Động,Du lịch,trung tâm thương mại,10.8937496,106.3082302,"Tỉnh Lộ 822, Đông Thành, Đức Huệ, Long An, 82806",Đức Huệ,Tây Ninh,"Thế Giới Di Động là trung tâm thương mại tại Đức Huệ, Tây Ninh.",Thế Giới Di Động Du lịch trung tâm thương mại Đức Huệ Tây Ninh
TN_00201,La Dem Bistro,Ẩm thực,nhà hàng,11.3184042,106.1052336,"27 Đường Nguyễn Văn Bạch, Phường 3, Tây Ninh, 80108",Tây Ninh,Tây Ninh,"La Dem Bistro là nhà hàng tại Tây Ninh, Tây Ninh.",La Dem Bistro Ẩm thực nhà hàng Tây Ninh Tây Ninh
TN_00202,Vinpearl hotel,Du lịch,khách sạn,11.3193862,106.1004961,"90 Đường Lê Duẩn, Phường 3, Tây Ninh, 80108",Tây Ninh,Tây Ninh,"Vinpearl hotel là khách sạn tại Tây Ninh, Tây Ninh.",Vinpearl hotel Du lịch khách sạn Tây Ninh Tây Ninh
TN_00203,Quán ăn 39c,Ẩm thực,nhà hàng,11.3188569,106.1041321,"Đường Trương Tùng Quân, Phường 3, Tây Ninh, 80108",Tây Ninh,Tây Ninh,"Quán ăn 39c là nhà hàng tại Tây Ninh, Tây Ninh.",Quán ăn 39c Ẩm thực nhà hàng Tây Ninh Tây Ninh
TN_00204,Cô tuyết,Ẩm thực,quán cà phê,10.5669031,106.4185827,"Đường Tỉnh 834, Hướng Thọ Phú, Tân An, Long An, 82109",Tân An,Tây Ninh,"Cô tuyết là quán cà phê tại Tân An, Tây Ninh.",Cô tuyết Ẩm thực quán cà phê Tân An Tây Ninh
TN_00205,Trung Tâm Văn Hóa,Du lịch,công viên,10.8965914,106.3978273,"165A Đường Ba Tháng Hai, Hậu Nghĩa, Đức Hòa, Long An, 82706",Đức Hòa,Tây Ninh,"Trung Tâm Văn Hóa là công viên tại Đức Hòa, Tây Ninh.",Trung Tâm Văn Hóa Du lịch công viên Đức Hòa Tây Ninh
TN_00206,Công viên Võ Tấn Đồ (Cv Hậu Nghĩa),Du lịch,công viên,10.8950032,106.3991094,"Đường Châu Văn Liêm, Hậu Nghĩa, Đức Hòa, Long An, 82706",Đức Hòa,Tây Ninh,"Công viên Võ Tấn Đồ (Cv Hậu Nghĩa) là công viên tại Đức Hòa, Tây Ninh.",Công viên Võ Tấn Đồ (Cv Hậu Nghĩa) Du lịch công viên Đức Hòa Tây Ninh
