id,name,domain,category_vi,latitude,longitude,address,district,province,description,search_text
HN_03432,Lăng Chủ tịch Hồ Chí Minh,Du lịch,địa điểm du lịch,21.0367617,105.8346919,"Lăng Chủ Tịch Hồ Chí Minh - Ho Chi Minh Mausoleum Complex, Đường Hùng Vương, Điện Biên, Ba Đình, Hà Nội",Hà Nội,Hà Nội,"Lăng Chủ tịch Hồ Chí Minh là địa điểm du lịch tại Hà Nội, Hà Nội.",Lăng Chủ tịch Hồ Chí Minh Du lịch địa điểm du lịch Hà Nội Hà Nội
HN_03433,Bảo tàng Hồ Chí Minh,Du lịch,bảo tàng,21.0356178,105.8326247,"Đội Cấn, Ba Đình, Hà Nội",Hà Nội,Hà Nội,"Bảo tàng Hồ Chí Minh là bảo tàng tại Hà Nội, Hà Nội.",Bảo tàng Hồ Chí Minh Du lịch bảo tàng Hà Nội Hà Nội
HN_03434,Phủ Chủ Tịch,Du lịch,địa điểm du lịch,21.0393019,105.8344412,"Phủ Chủ Tịch - Ho Chi Minh's Presidential Palace, Đường Hùng Vương, Ngọc Hà, Ba Đình, Hà Nội, 11119",Hà Nội,Hà Nội,"Phủ Chủ Tịch là địa điểm du lịch tại Hà Nội, Hà Nội.",Phủ Chủ Tịch Du lịch địa điểm du lịch Hà Nội Hà Nội
HN_03435,Hilton Hanoi Opera,Du lịch,khách sạn,21.023305,105.8578636,Hilton Hanoi Opera,,Hà Nội,"Hilton Hanoi Opera là khách sạn tại , Hà Nội.",Hilton Hanoi Opera Du lịch khách sạn  Hà Nội
HN_03436,Bảo tàng Lịch sử Quốc gia Việt Nam,Du lịch,bảo tàng,21.0242432,105.8597158,"1 Đường Trần Khánh Dư, Phan Chu Trinh, Hoàn Kiếm, Hà Nội, 11021",Hà Nội,Hà Nội,"Bảo tàng Lịch sử Quốc gia Việt Nam là bảo tàng tại Hà Nội, Hà Nội.",Bảo tàng Lịch sử Quốc gia Việt Nam Du lịch bảo tàng Hà Nội Hà Nội
HN_03437,Bảo tàng Lịch sử Quốc gia Việt Nam,Du lịch,bảo tàng,21.0253311,105.8586174,"25 Phố Tràng Tiền, Phan Chu Trinh, Hoàn Kiếm, Hà Nội, 11022",Hà Nội,Hà Nội,"Bảo tàng Lịch sử Quốc gia Việt Nam là bảo tàng tại Hà Nội, Hà Nội.",Bảo tàng Lịch sử Quốc gia Việt Nam Du lịch bảo tàng Hà Nội Hà Nội
HN_03438,Công viên Thống Nhất,Du lịch,công viên,21.0124594,105.8445342,"Công Viên Thống Nhất, Phố Trần Thánh Tông, Hai Bà Trưng, Hà Nội",Hà Nội,Hà Nội,"Công viên Thống Nhất là công viên tại Hà Nội, Hà Nội.",Công viên Thống Nhất Du lịch công viên Hà Nội Hà Nội
HN_03439,Công viên Indira Gandhi,Du lịch,công viên,21.0188015,105.8140975,"Công Viên Indira-Gandhi, Phố Láng Hạ, Thành Công, Ba Đình, Hà Nội",Hà Nội,Hà Nội,"Công viên Indira Gandhi là công viên tại Hà Nội, Hà Nội.",Công viên Indira Gandhi Du lịch công viên Hà Nội Hà Nội
HN_03440,Vườn hoa Pasteur,Du lịch,công viên,21.0141767,105.8595057,"Phố Tăng Bạt Hổ, Phạm Đình Hổ, Hai Bà Trưng, Hà Nội, 11611",Hà Nội,Hà Nội,"Vườn hoa Pasteur là công viên tại Hà Nội, Hà Nội.",Vườn hoa Pasteur Du lịch công viên Hà Nội Hà Nội
HN_03441,Vincom Phạm Ngọc Thạch,Du lịch,trung tâm thương mại,21.0062846,105.8319822,"8A Ngõ 103 Phạm Ngọc Thạch, Trung Tự, Đống Đa, Hà Nội, 11520",Hà Nội,Hà Nội,"Vincom Phạm Ngọc Thạch là trung tâm thương mại tại Hà Nội, Hà Nội.",Vincom Phạm Ngọc Thạch Du lịch trung tâm thương mại Hà Nội Hà Nội
HN_03442,Công viên Đền Lừ,Du lịch,công viên,20.9851142,105.8557186,"Hoàng Văn Thụ, Hoàng Mai, Hà Nội",Hà Nội,Hà Nội,"Công viên Đền Lừ là công viên tại Hà Nội, Hà Nội.",Công viên Đền Lừ Du lịch công viên Hà Nội Hà Nội
HN_03443,H6 - Nhà truyền thống,Du lịch,bảo tàng,21.0488302,105.7847783,"Ngõ 234 Hoàng Quốc Việt, Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội, 11917",Hà Nội,Hà Nội,"H6 - Nhà truyền thống là bảo tàng tại Hà Nội, Hà Nội.",H6 - Nhà truyền thống Du lịch bảo tàng Hà Nội Hà Nội
HN_03444,Hồ Văn,Du lịch,công viên,21.0267232,105.8352215,"Phố Quốc Tử Giám, Quốc Tử Giám, Đống Đa, Hà Nội, 11507",Hà Nội,Hà Nội,"Hồ Văn là công viên tại Hà Nội, Hà Nội.",Hồ Văn Du lịch công viên Hà Nội Hà Nội
HN_03445,Capital Garden,Du lịch,khách sạn,21.0155445,105.8132142,"4 Phố Hoàng Ngọc Phách, Láng Hạ, Đống Đa, Hà Nội, 11513",Hà Nội,Hà Nội,"Capital Garden là khách sạn tại Hà Nội, Hà Nội.",Capital Garden Du lịch khách sạn Hà Nội Hà Nội
HN_03446,Công viên Cầu Giấy,Du lịch,công viên,21.0280329,105.7910525,"Công Viên Yên Hòa, Dịch Vọng, Cầu Giấy, Hà Nội",Hà Nội,Hà Nội,"Công viên Cầu Giấy là công viên tại Hà Nội, Hà Nội.",Công viên Cầu Giấy Du lịch công viên Hà Nội Hà Nội
HN_03447,Nhà D67,Du lịch,địa điểm du lịch,21.0373231,105.8404825,"Đường Nguyễn Tri Phương, Quán Thánh, Ba Đình, Hà Nội, 11118",Hà Nội,Hà Nội,"Nhà D67 là địa điểm du lịch tại Hà Nội, Hà Nội.",Nhà D67 Du lịch địa điểm du lịch Hà Nội Hà Nội
HN_03448,Công viên Lê-nin,Du lịch,công viên,21.0317824,105.8395837,"Tượng Đài Lê Nin - Statue of Lenin, Điện Biên, Ba Đình, Hà Nội",Hà Nội,Hà Nội,"Công viên Lê-nin là công viên tại Hà Nội, Hà Nội.",Công viên Lê-nin Du lịch công viên Hà Nội Hà Nội
HN_03449,Khách sạn Fraser Suites Hà Nội,Du lịch,khách sạn,21.0639793,105.8277697,"Fraser Suites Hanoi, Ha Nội",,Hà Nội,"Khách sạn Fraser Suites Hà Nội là khách sạn tại , Hà Nội.",Khách sạn Fraser Suites Hà Nội Du lịch khách sạn  Hà Nội
HN_03450,Khách sạn Fortuna,Du lịch,khách sạn,21.0214223,105.817729,"Fortuna Hotel Hanoi, Ha Nội",,Hà Nội,"Khách sạn Fortuna là khách sạn tại , Hà Nội.",Khách sạn Fortuna Du lịch khách sạn  Hà Nội
HN_03451,Khách sạn Lake Side,Du lịch,khách sạn,21.0276105,105.8180354,"Lake Side, Ha Nội",,Hà Nội,"Khách sạn Lake Side là khách sạn tại , Hà Nội.",Khách sạn Lake Side Du lịch khách sạn  Hà Nội
HN_03452,Pullman Hanoi,Du lịch,khách sạn,21.0298599,105.8288524,"Pullman Hanoi Hotel, 40 Phố Cat Linh, Cát Linh, Đống Đa, Hà Nội",Hà Nội,Hà Nội,"Pullman Hanoi là khách sạn tại Hà Nội, Hà Nội.",Pullman Hanoi Du lịch khách sạn Hà Nội Hà Nội
HN_03453,Nhà sàn Bác Hồ,Du lịch,địa điểm du lịch,21.0381713,105.833152,"Nhà Sàn Bác Hồ - Ho Chi Minh's Stilt House, Ngọc Hà, Ba Đình, Hà Nội",Hà Nội,Hà Nội,"Nhà sàn Bác Hồ là địa điểm du lịch tại Hà Nội, Hà Nội.",Nhà sàn Bác Hồ Du lịch địa điểm du lịch Hà Nội Hà Nội
HN_03454,Công viên Hòa Bình,Du lịch,công viên,21.0654087,105.7872988,"Công Viên Hòa Bình, Đường Phạm Văn Đồng, Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội",Hà Nội,Hà Nội,"Công viên Hòa Bình là công viên tại Hà Nội, Hà Nội.",Công viên Hòa Bình Du lịch công viên Hà Nội Hà Nội
HN_03455,Công viên Nghĩa Đô,Du lịch,công viên,21.0408778,105.7959964,"Công Viên Nghĩa Đô, Phố Tô Hiệu, Dịch Vọng, Cầu Giấy, Hà Nội, 11311",Hà Nội,Hà Nội,"Công viên Nghĩa Đô là công viên tại Hà Nội, Hà Nội.",Công viên Nghĩa Đô Du lịch công viên Hà Nội Hà Nội
HN_03456,Bảo tàng Hà Nội,Du lịch,bảo tàng,21.010013,105.786309,"Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Hà Nội,Hà Nội,"Bảo tàng Hà Nội là bảo tàng tại Hà Nội, Hà Nội.",Bảo tàng Hà Nội Du lịch bảo tàng Hà Nội Hà Nội
HN_03457,Vincom Plaza Long Biên,Du lịch,trung tâm thương mại,21.0509278,105.9163608,"Đường Hoa Phượng, Vinhomes Riverside, Sài Đồng, Long Biên, Hà Nội, 11817",Hà Nội,Hà Nội,"Vincom Plaza Long Biên là trung tâm thương mại tại Hà Nội, Hà Nội.",Vincom Plaza Long Biên Du lịch trung tâm thương mại Hà Nội Hà Nội
HN_03458,Vườn hoa Ngô Huy Quỳnh,Du lịch,công viên,21.0566267,105.9092864,"Phố Nguyễn Cao Luyện, Việt Hưng, Long Biên, Hà Nội, 11806",Hà Nội,Hà Nội,"Vườn hoa Ngô Huy Quỳnh là công viên tại Hà Nội, Hà Nội.",Vườn hoa Ngô Huy Quỳnh Du lịch công viên Hà Nội Hà Nội
HN_03459,Công viên Bắc Linh Đàm,Du lịch,công viên,20.9667879,105.8277901,"Công Viên Bắc Linh Đàm, Phố Nguyễn Hữu Thọ, Đại Kim, Hoàng Mai, Hà Nội",Hà Nội,Hà Nội,"Công viên Bắc Linh Đàm là công viên tại Hà Nội, Hà Nội.",Công viên Bắc Linh Đàm Du lịch công viên Hà Nội Hà Nội
HN_03460,Vườn hoa Hàng Trống,Du lịch,công viên,21.0274264,105.8495861,"Phố Nhà Chung, Hàng Trống, Hoàn Kiếm, Hà Nội, 11006",Hà Nội,Hà Nội,"Vườn hoa Hàng Trống là công viên tại Hà Nội, Hà Nội.",Vườn hoa Hàng Trống Du lịch công viên Hà Nội Hà Nội
HN_03461,Hotel de l'Opera Hanoi,Du lịch,khách sạn,21.0244864,105.8555817,"Hotel de L Opera Hanoi M Gallery, Ha Nội",,Hà Nội,"Hotel de l'Opera Hanoi là khách sạn tại , Hà Nội.",Hotel de l'Opera Hanoi Du lịch khách sạn  Hà Nội
HN_03462,Vườn hoa Lý Tự Trọng,Du lịch,công viên,21.0431812,105.835163,"Phố Nguyễn Đình Thi, Thụy Khuê, Tây Hồ, Hà Nội, 11212",Hà Nội,Hà Nội,"Vườn hoa Lý Tự Trọng là công viên tại Hà Nội, Hà Nội.",Vườn hoa Lý Tự Trọng Du lịch công viên Hà Nội Hà Nội
HN_03463,The Hanoi Club Hotel & Residences,Du lịch,khách sạn,21.0520871,105.8368109,"19 Phố Yên Hoa, Yên Phụ, Tây Hồ, Hà Nội, 11213",Hà Nội,Hà Nội,"The Hanoi Club Hotel & Residences là khách sạn tại Hà Nội, Hà Nội.",The Hanoi Club Hotel & Residences Du lịch khách sạn Hà Nội Hà Nội
HN_03464,Spoon Hotel,Du lịch,khách sạn,21.0312341,105.8453289,"Trung TâmTư Vấn Tài Chính Nhà Đất - Ô Tô - Xe Máy, 13 Phố Nguyễn Văn Tố, Hà Nội Old Quarter, Cửa Đông, Hoàn Kiếm, Hà Nội, 11016",Hà Nội,Hà Nội,"Spoon Hotel là khách sạn tại Hà Nội, Hà Nội.",Spoon Hotel Du lịch khách sạn Hà Nội Hà Nội
HN_03465,Tháp nước Hàng Đậu,Du lịch,địa điểm du lịch,21.0401284,105.8474095,"Tháp Nước Hàng Đậu, Phố Phan Đình Phùng, Quán Thánh, Ba Đình, Hà Nội, 11118",Hà Nội,Hà Nội,"Tháp nước Hàng Đậu là địa điểm du lịch tại Hà Nội, Hà Nội.",Tháp nước Hàng Đậu Du lịch địa điểm du lịch Hà Nội Hà Nội
HN_03466,Rising Dragon Estate Hotel,Du lịch,khách sạn,21.0312485,105.8453665,"Trung TâmTư Vấn Tài Chính Nhà Đất - Ô Tô - Xe Máy, 13 Phố Nguyễn Văn Tố, Hà Nội Old Quarter, Cửa Đông, Hoàn Kiếm, Hà Nội, 11016",Hà Nội,Hà Nội,"Rising Dragon Estate Hotel là khách sạn tại Hà Nội, Hà Nội.",Rising Dragon Estate Hotel Du lịch khách sạn Hà Nội Hà Nội
HN_03467,Chợ Bún,Du lịch,chợ truyền thống,20.9853782,105.9288916,"Đường Đa Tốn, Đa Tốn, Gia Lâm, Hà Nội, 12426",Hà Nội,Hà Nội,"Chợ Bún là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Bún Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03468,Chợ Bằng A,Du lịch,chợ truyền thống,20.9611682,105.821799,"Tổng Kho X-Fast, Ngõ 15 Phố Bằng Liệt, Hoàng Liệt, Hoàng Mai, Hà Nội, 11719",Hà Nội,Hà Nội,"Chợ Bằng A là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Bằng A Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03469,Bảo tàng lực lượng Tăng Thiết Giáp,Du lịch,bảo tàng,21.0467222,105.7943689,"2 Ngách 106/1 Hoàng Quốc Việt, Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội, 11917",Hà Nội,Hà Nội,"Bảo tàng lực lượng Tăng Thiết Giáp là bảo tàng tại Hà Nội, Hà Nội.",Bảo tàng lực lượng Tăng Thiết Giáp Du lịch bảo tàng Hà Nội Hà Nội
HN_03470,Pomelo Park,Du lịch,công viên,21.0766919,105.799314,"Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Hà Nội,Hà Nội,"Pomelo Park là công viên tại Hà Nội, Hà Nội.",Pomelo Park Du lịch công viên Hà Nội Hà Nội
HN_03471,Pineapple Park,Du lịch,công viên,21.0777637,105.7965816,"Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Hà Nội,Hà Nội,"Pineapple Park là công viên tại Hà Nội, Hà Nội.",Pineapple Park Du lịch công viên Hà Nội Hà Nội
HN_03472,Vườn hoa Bác Cổ,Du lịch,công viên,21.025276,105.8595112,"Dịch Vụ Rửa Xe Ô Tô, 1A Đường Trần Quang Khải, Tràng Tiền, Hoàn Kiếm, Hà Nội, 11022",Hà Nội,Hà Nội,"Vườn hoa Bác Cổ là công viên tại Hà Nội, Hà Nội.",Vườn hoa Bác Cổ Du lịch công viên Hà Nội Hà Nội
HN_03473,InterContinental Hanoi Westlake,Du lịch,khách sạn,21.0585025,105.8315803,"InterContinental Hanoi Westlake, 1A Ngõ Số 1 Âu Cơ, Quảng An, Tây Hồ, Hà Nội",Hà Nội,Hà Nội,"InterContinental Hanoi Westlake là khách sạn tại Hà Nội, Hà Nội.",InterContinental Hanoi Westlake Du lịch khách sạn Hà Nội Hà Nội
HN_03474,La Passion Classic Hotel,Du lịch,khách sạn,21.0395922,105.8469536,"Chains First Eden Hotel, 3A Phố Phan Đình Phùng, Hà Nội Old Quarter, Hàng Mã, Hoàn Kiếm, Hà Nội",Hà Nội,Hà Nội,"La Passion Classic Hotel là khách sạn tại Hà Nội, Hà Nội.",La Passion Classic Hotel Du lịch khách sạn Hà Nội Hà Nội
HN_03475,Elegant Suites Westlake,Du lịch,khách sạn,21.0620008,105.8247619,"20B Đường Đặng Thai Mai, Quảng An, Tây Hồ, Hà Nội, 11207",Hà Nội,Hà Nội,"Elegant Suites Westlake là khách sạn tại Hà Nội, Hà Nội.",Elegant Suites Westlake Du lịch khách sạn Hà Nội Hà Nội
HN_03476,Bảo tàng Dân tộc học Việt Nam,Du lịch,bảo tàng,21.0403941,105.7988369,"Quan Hoa, Cầu Giấy, Hà Nội",Hà Nội,Hà Nội,"Bảo tàng Dân tộc học Việt Nam là bảo tàng tại Hà Nội, Hà Nội.",Bảo tàng Dân tộc học Việt Nam Du lịch bảo tàng Hà Nội Hà Nội
HN_03477,Nhà tù Hỏa Lò,Du lịch,bảo tàng,21.0253763,105.8464274,"Bảo Tàng Nhà Tù Hỏa Lò, 1 Phố Hỏa Lò, Trần Hưng Đạo, Hoàn Kiếm, Hà Nội",Hà Nội,Hà Nội,"Nhà tù Hỏa Lò là bảo tàng tại Hà Nội, Hà Nội.",Nhà tù Hỏa Lò Du lịch bảo tàng Hà Nội Hà Nội
HN_03478,Chợ đầu mối phía Nam,Du lịch,chợ truyền thống,20.9827283,105.8621485,"Phố Tân Mai, Hoàng Văn Thụ, Hoàng Mai, Hà Nội, 11713",Hà Nội,Hà Nội,"Chợ đầu mối phía Nam là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ đầu mối phía Nam Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03479,Binh An (Peaceful),Du lịch,nhà nghỉ,21.0469801,105.7950871,"Ngách 106/4 Hoàng Quốc Việt, Nghĩa Đô, Cầu Giấy, Hà Nội, 11307",Hà Nội,Hà Nội,"Binh An (Peaceful) là nhà nghỉ tại Hà Nội, Hà Nội.",Binh An (Peaceful) Du lịch nhà nghỉ Hà Nội Hà Nội
HN_03480,Vườn hoa Thạch Bàn,Du lịch,công viên,21.0288867,105.9113977,"36 Đường Thạch Bàn, Thạch Bàn, Long Biên, Hà Nội, 11816",Hà Nội,Hà Nội,"Vườn hoa Thạch Bàn là công viên tại Hà Nội, Hà Nội.",Vườn hoa Thạch Bàn Du lịch công viên Hà Nội Hà Nội
HN_03481,Vườn hoa Sài Đồng,Du lịch,công viên,21.0372405,105.905785,"Phố Sài Đồng, Phúc Đồng, Long Biên, Hà Nội, 11819",Hà Nội,Hà Nội,"Vườn hoa Sài Đồng là công viên tại Hà Nội, Hà Nội.",Vườn hoa Sài Đồng Du lịch công viên Hà Nội Hà Nội
HN_03482,Khách sạn JW Marriott Hà Nội,Du lịch,khách sạn,21.0074655,105.7828764,"Jw Marriott Hanoi, Ha Nội",,Hà Nội,"Khách sạn JW Marriott Hà Nội là khách sạn tại , Hà Nội.",Khách sạn JW Marriott Hà Nội Du lịch khách sạn  Hà Nội
HN_03483,Trung tâm Lưu trữ và Triển lãm Ảnh Nghệ thuật Việt Nam,Du lịch,bảo tàng,21.0261665,105.7852576,"4 Ngõ 3 Tôn Thất Thuyết, Dịch Vọng Hậu, Cầu Giấy, Hà Nội, 11310",Hà Nội,Hà Nội,"Trung tâm Lưu trữ và Triển lãm Ảnh Nghệ thuật Việt Nam là bảo tàng tại Hà Nội, Hà Nội.",Trung tâm Lưu trữ và Triển lãm Ảnh Nghệ thuật Việt Nam Du lịch bảo tàng Hà Nội Hà Nội
HN_03484,Bla Bla,Ẩm thực,quán cà phê,20.9254472,105.8396224,"Ngọc Hồi, Thanh Trì, Hà Nội",Hà Nội,Hà Nội,"Bla Bla là quán cà phê tại Hà Nội, Hà Nội.",Bla Bla Ẩm thực quán cà phê Hà Nội Hà Nội
HN_03485,Hilton Garden Inn Hanoi,Du lịch,khách sạn,21.019561,105.8551143,"Hilton Garden Inn Hanoi, Ha Nội",,Hà Nội,"Hilton Garden Inn Hanoi là khách sạn tại , Hà Nội.",Hilton Garden Inn Hanoi Du lịch khách sạn  Hà Nội
HN_03486,Pan Pacific Hanoi,Du lịch,khách sạn,21.0498398,105.8398684,"Sofitel Plaza Hanoi (Luxury Lake View), Ha Nội",,Hà Nội,"Pan Pacific Hanoi là khách sạn tại , Hà Nội.",Pan Pacific Hanoi Du lịch khách sạn  Hà Nội
HN_03487,Trung tâm thương mại The Garden,Du lịch,trung tâm thương mại,21.0151623,105.7776877,"Tòa Nhà The Garden, Đường Mễ Trì, Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Hà Nội,Hà Nội,"Trung tâm thương mại The Garden là trung tâm thương mại tại Hà Nội, Hà Nội.",Trung tâm thương mại The Garden Du lịch trung tâm thương mại Hà Nội Hà Nội
HN_03488,Khách sạn Sheraton Hanoi,Du lịch,khách sạn,21.059653,105.8316418,"Sheraton Hanoi Hotel, Quảng An, Tây Hồ, Hà Nội",Hà Nội,Hà Nội,"Khách sạn Sheraton Hanoi là khách sạn tại Hà Nội, Hà Nội.",Khách sạn Sheraton Hanoi Du lịch khách sạn Hà Nội Hà Nội
HN_03489,An Duong Tennis Courts,Du lịch,công viên,21.0549487,105.8403338,"16 Ngõ 76 An Dương, Yên Phụ, Tây Hồ, Hà Nội, 11213",Hà Nội,Hà Nội,"An Duong Tennis Courts là công viên tại Hà Nội, Hà Nội.",An Duong Tennis Courts Du lịch công viên Hà Nội Hà Nội
HN_03490,Viglacera Community Park,Du lịch,công viên,21.017399,105.950976,"Đặng Xá, Gia Lâm, Hà Nội",Hà Nội,Hà Nội,"Viglacera Community Park là công viên tại Hà Nội, Hà Nội.",Viglacera Community Park Du lịch công viên Hà Nội Hà Nội
HN_03491,Viglacera Community Market,Du lịch,chợ truyền thống,21.0170588,105.9456344,"Đường Nguyễn Đức Thuận, Cổ Bi, Gia Lâm, Hà Nội, 12421",Hà Nội,Hà Nội,"Viglacera Community Market là chợ truyền thống tại Hà Nội, Hà Nội.",Viglacera Community Market Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03492,Bảo tàng Văn học Việt Nam,Du lịch,bảo tàng,21.0706177,105.8245013,"20B Ngõ 275 đường Âu Cơ, Quảng An, Tây Hồ, Hà Nội, 11207",Hà Nội,Hà Nội,"Bảo tàng Văn học Việt Nam là bảo tàng tại Hà Nội, Hà Nội.",Bảo tàng Văn học Việt Nam Du lịch bảo tàng Hà Nội Hà Nội
HN_03493,Chợ Vẽ,Du lịch,chợ truyền thống,21.0913579,105.7782495,"218 Phố Kẻ Vẽ, Thụy Phương, Quận Bắc Từ Liêm, Hà Nội, 11913",Hà Nội,Hà Nội,"Chợ Vẽ là chợ truyền thống tại Hà Nội, Hà Nội.",Chợ Vẽ Du lịch chợ truyền thống Hà Nội Hà Nội
HN_03494,Home Hotel,Du lịch,khách sạn,21.0551858,105.8356528,"Alibaba Hotel, 124 Phố Yên Phụ, Yên Phụ, Tây Hồ, Hà Nội",Hà Nội,Hà Nội,"Home Hotel là khách sạn tại Hà Nội, Hà Nội.",Home Hotel Du lịch khách sạn Hà Nội Hà Nội
HN_03495,Công viên Thanh Xuân,Du lịch,công viên,21.0027115,105.7972423,"Nhân Chính, Thanh Xuân, Hà Nội",Hà Nội,Hà Nội,"Công viên Thanh Xuân là công viên tại Hà Nội, Hà Nội.",Công viên Thanh Xuân Du lịch công viên Hà Nội Hà Nội
HN_03496,Giếng Trọng Thủy,Du lịch,công viên,21.1115261,105.8711712,"Cổ Loa, Đông Anh, Hà Nội",Hà Nội,Hà Nội,"Giếng Trọng Thủy là công viên tại Hà Nội, Hà Nội.",Giếng Trọng Thủy Du lịch công viên Hà Nội Hà Nội
HN_03497,Kim Long,Ẩm thực,nhà hàng,21.0706894,105.915617,"Giang Biên, Long Biên, Hà Nội",Hà Nội,Hà Nội,"Kim Long là nhà hàng tại Hà Nội, Hà Nội.",Kim Long Ẩm thực nhà hàng Hà Nội Hà Nội
HN_03498,Công viên Ngoại giao Đoàn,Du lịch,công viên,21.064955,105.795653,"Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội",Hà Nội,Hà Nội,"Công viên Ngoại giao Đoàn là công viên tại Hà Nội, Hà Nội.",Công viên Ngoại giao Đoàn Du lịch công viên Hà Nội Hà Nội
HN_03499,Hyatt Regency West Hanoi,Du lịch,khách sạn,21.0275236,105.7671753,"Crowne Plaza, 36 Đường Lê Đức Thọ, Quận Bắc Từ Liêm, Quận Nam Từ Liêm, Hà Nội",Hà Nội,Hà Nội,"Hyatt Regency West Hanoi là khách sạn tại Hà Nội, Hà Nội.",Hyatt Regency West Hanoi Du lịch khách sạn Hà Nội Hà Nội
HN_03500,Vườn hoa Nguyễn Trãi,Du lịch,công viên,20.972723,105.7817135,"Công Viên Hà Đông, Đường Phùng Hưng, Văn Quán, Hà Đông, Hà Nội",Hà Nội,Hà Nội,"Vườn hoa Nguyễn Trãi là công viên tại Hà Nội, Hà Nội.",Vườn hoa Nguyễn Trãi Du lịch công viên Hà Nội Hà Nội
HN_03501,Vườn hoa Hà Đông,Du lịch,công viên,20.9732071,105.7796534,"Đường Quang Trung, Yết Kiêu, Hà Đông, Hà Nội, 12111",Hà Nội,Hà Nội,"Vườn hoa Hà Đông là công viên tại Hà Nội, Hà Nội.",Vườn hoa Hà Đông Du lịch công viên Hà Nội Hà Nội
HN_03502,Công Viên A Khu Chung Cư Vân Canh,Du lịch,công viên,21.0410494,105.7328079,"Vân Canh, Hoài Đức, Hà Nội",Hà Nội,Hà Nội,"Công Viên A Khu Chung Cư Vân Canh là công viên tại Hà Nội, Hà Nội.",Công Viên A Khu Chung Cư Vân Canh Du lịch công viên Hà Nội Hà Nội
HN_03503,Công Viên B Khu Chung Cư Vân Canh,Du lịch,công viên,21.0377219,105.7325528,"38, Vân Canh, Hoài Đức, Hà Nội, 13221",Hà Nội,Hà Nội,"Công Viên B Khu Chung Cư Vân Canh là công viên tại Hà Nội, Hà Nội.",Công Viên B Khu Chung Cư Vân Canh Du lịch công viên Hà Nội Hà Nội
HN_03504,Làng Văn Hóa Công Viên Yên Sở,Du lịch,công viên,20.9556803,105.8546042,"Công Viên Yên Sở, Hoàng Liệt, Hoàng Mai, Hà Nội, 11707",Hà Nội,Hà Nội,"Làng Văn Hóa Công Viên Yên Sở là công viên tại Hà Nội, Hà Nội.",Làng Văn Hóa Công Viên Yên Sở Du lịch công viên Hà Nội Hà Nội
HN_03505,Vườn Tre,Du lịch,công viên,20.9647143,105.8505011,"Đường Pháp Vân, Hoàng Liệt, Hoàng Mai, Hà Nội, 11719",Hà Nội,Hà Nội,"Vườn Tre là công viên tại Hà Nội, Hà Nội.",Vườn Tre Du lịch công viên Hà Nội Hà Nội
HN_03506,1,Du lịch,công viên,21.0347423,105.739698,"Làng Văn Hóa Hoè Thị, Đường Phương Canh, Xuân Phương, Quận Nam Từ Liêm, Hà Nội, 12008",Hà Nội,Hà Nội,"1 là công viên tại Hà Nội, Hà Nội.",1 Du lịch công viên Hà Nội Hà Nội
HN_03507,Công viên Mai Dịch,Du lịch,công viên,21.0381485,105.7695272,"Đường Hồ Tùng Mậu, Mai Dịch, Cầu Giấy, Hà Nội, 11309",Hà Nội,Hà Nội,"Công viên Mai Dịch là công viên tại Hà Nội, Hà Nội.",Công viên Mai Dịch Du lịch công viên Hà Nội Hà Nội
HN_03508,Đài tưởng niệm Liệt sĩ Vân Canh,Du lịch,công viên,21.0364154,105.7297128,"Nhà Bia Liệt Sỹ Thôn Kim Hoàng, Vân Canh, Hoài Đức, Hà Nội, 13221",Hà Nội,Hà Nội,"Đài tưởng niệm Liệt sĩ Vân Canh là công viên tại Hà Nội, Hà Nội.",Đài tưởng niệm Liệt sĩ Vân Canh Du lịch công viên Hà Nội Hà Nội
HN_03509,Công Viên C Khu Chung Cư Vân Canh,Du lịch,công viên,21.0368745,105.7361586,"Ngõ 143 Xuân Phương, Vân Canh, Hoài Đức, Hà Nội, 13221",Hà Nội,Hà Nội,"Công Viên C Khu Chung Cư Vân Canh là công viên tại Hà Nội, Hà Nội.",Công Viên C Khu Chung Cư Vân Canh Du lịch công viên Hà Nội Hà Nội
HN_03510,Căng tin 1,Ẩm thực,quán thức ăn nhanh,21.013176,105.5248091,"Đại Học FPT, Phố Tôn Thất Thuyết, Thạch Hòa, Thạch Thất, Hà Nội",Hà Nội,Hà Nội,"Căng tin 1 là quán thức ăn nhanh tại Hà Nội, Hà Nội.",Căng tin 1 Ẩm thực quán thức ăn nhanh Hà Nội Hà Nội
