id,name,domain,category_vi,latitude,longitude,address,district,province_new,description,search_text
KH_00765,Quán CƠM GIA ĐÌNH GIÓ V8 - Hải sản tươi sống,Ẩm thực,nhà hàng,12.2190387,109.2039487,"Hoàng Gia Art, 320 Đường Dã Tượng, Vĩnh Nguyên, Nha Trang, Khánh Hòa, 57129",Nha Trang,Khánh Hòa,"Quán CƠM GIA ĐÌNH GIÓ V8 - Hải sản tươi sống là nhà hàng tại Nha Trang, Khánh Hòa.",Quán CƠM GIA ĐÌNH GIÓ V8 - Hải sản tươi sống Ẩm thực nhà hàng Nha Trang Khánh Hòa
KH_00766,Bún mắm Nè,Ẩm thực,nhà hàng,12.2530919,109.192818,"Quốc Nam Hotel, 22 Đường Hoàng Văn Thụ, Vạn Thạnh, Nha Trang, Khánh Hòa, 57116",Nha Trang,Khánh Hòa,"Bún mắm Nè là nhà hàng tại Nha Trang, Khánh Hòa.",Bún mắm Nè Ẩm thực nhà hàng Nha Trang Khánh Hòa
KH_00767,Set Cafe,Ẩm thực,nhà hàng,12.2346253,109.1944693,"Thang Long Nha Trang Hotel, Khánh Hòa",,Khánh Hòa,"Set Cafe là nhà hàng tại , Khánh Hòa.",Set Cafe Ẩm thực nhà hàng  Khánh Hòa
KH_00768,Cơm gà,Ẩm thực,nhà hàng,11.5674785,108.998054,"Đường Trần Quang Diệu, Mỹ Bình, Phan Rang-Tháp Chàm, Ninh Thuận, 59113",Phan Rang-Tháp Chàm,Khánh Hòa,"Cơm gà là nhà hàng tại Phan Rang-Tháp Chàm, Khánh Hòa.",Cơm gà Ẩm thực nhà hàng Phan Rang-Tháp Chàm Khánh Hòa
KH_00769,Bê thui PR,Ẩm thực,nhà hàng,11.5917867,108.9911632,"Đường Thống Nhất, Thành Hải, Phan Rang-Tháp Chàm, Ninh Thuận, 59120",Phan Rang-Tháp Chàm,Khánh Hòa,"Bê thui PR là nhà hàng tại Phan Rang-Tháp Chàm, Khánh Hòa.",Bê thui PR Ẩm thực nhà hàng Phan Rang-Tháp Chàm Khánh Hòa
KH_00770,WELLMART Restaurant,Ẩm thực,nhà hàng,12.1979052,109.2105692,"Vĩnh Trường, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa,"WELLMART Restaurant là nhà hàng tại Nha Trang, Khánh Hòa.",WELLMART Restaurant Ẩm thực nhà hàng Nha Trang Khánh Hòa
KH_00771,Bakha Fastfood,Ẩm thực,nhà hàng,12.2335379,109.1966097,"Treffpunkt German Bar and Restaurant, 6A Đường Trần Quang Khải, Lộc Thọ, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa,"Bakha Fastfood là nhà hàng tại Nha Trang, Khánh Hòa.",Bakha Fastfood Ẩm thực nhà hàng Nha Trang Khánh Hòa
KH_00772,Вкусный кофе,Ẩm thực,quán cà phê,12.3348471,109.2025858,"Đường Phạm Văn Đồng, Vĩnh Lương, Nha Trang, Khánh Hòa, 57112",Nha Trang,Khánh Hòa,"Вкусный кофе là quán cà phê tại Nha Trang, Khánh Hòa.",Вкусный кофе Ẩm thực quán cà phê Nha Trang Khánh Hòa
KH_00773,La Waffle,Ẩm thực,quán kem,12.1982556,109.2064891,"Vĩnh Trường, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa,"La Waffle là quán kem tại Nha Trang, Khánh Hòa.",La Waffle Ẩm thực quán kem Nha Trang Khánh Hòa
KH_00774,Highlands Ca Phe,Ẩm thực,quán cà phê,12.2587774,109.1977488,"Đường Bờ Kè Nam, Xương Huân, Nha Trang, Khánh Hòa, 57107",Nha Trang,Khánh Hòa,"Highlands Ca Phe là quán cà phê tại Nha Trang, Khánh Hòa.",Highlands Ca Phe Ẩm thực quán cà phê Nha Trang Khánh Hòa
KH_00775,Bar Minx Shisha,Ẩm thực,quán bar,12.2346258,109.1945137,"Đường Nguyễn Thiện Thuật, Tân Lập, Nha Trang, Khánh Hòa, 57127",Nha Trang,Khánh Hòa,"Bar Minx Shisha là quán bar tại Nha Trang, Khánh Hòa.",Bar Minx Shisha Ẩm thực quán bar Nha Trang Khánh Hòa
KH_00776,Radisson Blu,Du lịch,khách sạn,12.0471285,109.2067388,"Cam Hải Đông, Cam Lâm, Khánh Hòa",Cam Lâm,Khánh Hòa,"Radisson Blu là khách sạn tại Cam Lâm, Khánh Hòa.",Radisson Blu Du lịch khách sạn Cam Lâm Khánh Hòa
KH_00777,Chill Beach,Ẩm thực,quán bar,12.1172711,109.1957883,"Cam Hải Đông, Cam Lâm, Khánh Hòa",Cam Lâm,Khánh Hòa,"Chill Beach là quán bar tại Cam Lâm, Khánh Hòa.",Chill Beach Ẩm thực quán bar Cam Lâm Khánh Hòa
KH_00778,Chubeli,Ẩm thực,quán pub,12.0442161,109.2070482,"Cam Hải Đông, Cam Lâm, Khánh Hòa",Cam Lâm,Khánh Hòa,"Chubeli là quán pub tại Cam Lâm, Khánh Hòa.",Chubeli Ẩm thực quán pub Cam Lâm Khánh Hòa
KH_00779,Chua Oc,Du lịch,địa điểm du lịch,11.9100982,109.1478954,"Đường Nguyễn Bỉnh Khiêm, Cam Linh, Cam Ranh, Khánh Hòa, 57809",Cam Ranh,Khánh Hòa,"Chua Oc là địa điểm du lịch tại Cam Ranh, Khánh Hòa.",Chua Oc Du lịch địa điểm du lịch Cam Ranh Khánh Hòa
KH_00780,Nhà nghỉ Huyền Trân,Du lịch,nhà nghỉ,11.77831,108.7819105,"Đèo Ngoạn Mục, Tân Sơn, Ninh Sơn, Ninh Thuận, 59506",Ninh Sơn,Khánh Hòa,"Nhà nghỉ Huyền Trân là nhà nghỉ tại Ninh Sơn, Khánh Hòa.",Nhà nghỉ Huyền Trân Du lịch nhà nghỉ Ninh Sơn Khánh Hòa
KH_00781,Nhà hàng Lầu 7,Ẩm thực,nhà hàng,12.2516559,109.188764,"Trường Đào Tạo Việt Mỹ - VATC - Phân Hiệu Nha Trang, 135 Đường Thống Nhất, Vạn Thắng, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa,"Nhà hàng Lầu 7 là nhà hàng tại Nha Trang, Khánh Hòa.",Nhà hàng Lầu 7 Ẩm thực nhà hàng Nha Trang Khánh Hòa
KH_00782,Trung tâm Tiệc cưới VÂN GIA PHÁT.,Ẩm thực,nhà hàng,12.2598456,109.1005542,"Đường Trần Quý Cáp, Diên Khánh, Khánh Hòa, 57506",Diên Khánh,Khánh Hòa,"Trung tâm Tiệc cưới VÂN GIA PHÁT. là nhà hàng tại Diên Khánh, Khánh Hòa.",Trung tâm Tiệc cưới VÂN GIA PHÁT. Ẩm thực nhà hàng Diên Khánh Khánh Hòa
KH_00783,Coffee 79,Ẩm thực,quán cà phê,12.2535313,109.1607058,"Vĩnh Hiệp, Nha Trang, Khánh Hòa",Nha Trang,Khánh Hòa,"Coffee 79 là quán cà phê tại Nha Trang, Khánh Hòa.",Coffee 79 Ẩm thực quán cà phê Nha Trang Khánh Hòa
